datetime,open,high,low,close
1998-8-4 10:43,40000,40000,40000,40000
1998-8-4 10:44,40000,40000,40000,40000
1998-8-4 10:45,40000,40000,40000,40000
1998-8-4 10:46,40000,40000,40000,40000
1998-8-4 10:47,40000,40000,40000,40000
1998-8-4 10:48,40000,40000,40000,40000
1998-8-4 10:49,40000,40000,40000,40000
1998-8-4 10:50,40000,40000,40000,40000
1998-8-4 10:51,40000,40000,40000,40000
1998-8-4 10:52,40000,40000,40000,40000
1998-8-4 10:53,40000,40000,40000,40000
1998-8-4 10:54,40000,40000,40000,40000
1998-8-4 10:55,40000,40000,40000,40000
1998-8-4 10:56,40000,40000,40000,40000
1998-8-4 10:57,40000,40000,40000,40000
1998-8-4 10:58,40000,40000,40000,40000
1998-8-4 10:59,40000,40000,40000,40000
1998-8-4 11:00,40000,40000,40000,40000
1998-8-4 11:01,40000,40000,40000,40000
1998-8-4 11:02,40000,40000,40000,40000
1998-8-4 11:03,40000,40000,40000,40000
1998-8-4 11:04,40000,40000,40000,40000
1998-8-4 11:05,40000,40000,40000,40000
1998-8-4 11:06,40000,40000,40000,40000
1998-8-4 11:07,40000,40000,40000,40000
1998-8-4 11:08,40000,40000,40000,40000
1998-8-4 11:09,40000,40000,40000,40000
1998-8-4 11:10,40000,40000,40000,40000
1998-8-4 11:11,40000,40000,40000,40000
1998-8-4 11:12,40000,40000,40000,40000
1998-8-4 11:13,40000,40000,40000,40000
1998-8-4 11:14,40000,40000,40000,40000
1998-8-4 11:15,40000,40000,40000,40000
1998-8-4 11:16,40000,40000,40000,40000
1998-8-4 11:17,40000,40000,40000,40000
1998-8-4 11:18,40000,40000,40000,40000
1998-8-4 11:19,40000,40000,40000,40000
1998-8-4 11:20,40000,40000,40000,40000
1998-8-4 11:21,40000,40000,40000,40000
1998-8-4 11:22,40000,40000,40000,40000
1998-8-4 11:23,40000,40000,40000,40000
1998-8-4 11:24,40000,40000,40000,40000
1998-8-4 11:25,40000,40000,40000,40000
1998-8-4 11:26,40000,40000,40000,40000
1998-8-4 11:27,40000,40000,40000,40000
1998-8-4 11:28,40000,40000,40000,40000
1998-8-4 11:29,40000,40000,40000,40000
1998-8-4 11:30,40000,40000,40000,40000
1998-8-4 11:31,40000,40000,40000,40000
1998-8-4 11:32,40000,40000,40000,40000
1998-8-4 11:33,40000,40000,40000,40000
1998-8-4 11:34,40000,40000,40000,40000
1998-8-4 11:35,40000,40000,40000,40000
1998-8-4 11:36,40000,40000,40000,40000
1998-8-4 11:37,40000,40000,40000,40000
1998-8-4 11:38,40000,40000,40000,40000
1998-8-4 11:39,40000,40000,40000,40000
1998-8-4 11:40,40000,40000,40000,40000
1998-8-4 11:41,40000,40000,40000,40000
1998-8-4 11:42,40000,40000,40000,40000
1998-8-4 11:43,40000,40000,40000,40000
1998-8-4 11:44,40000,40000,40000,40000
1998-8-4 11:45,40000,40000,40000,40000
1998-8-4 11:46,40000,40000,40000,40000
1998-8-4 11:47,40000,40000,40000,40000
1998-8-4 11:48,40000,40000,40000,40000
1998-8-4 11:49,40000,40000,40000,40000
1998-8-4 11:50,40000,40000,40000,40000
1998-8-4 11:51,40000,40000,40000,40000
1998-8-4 11:52,40000,40000,40000,40000
1998-8-4 11:53,40000,40000,40000,40000
1998-8-4 11:54,40000,40000,40000,40000
1998-8-4 11:55,40000,40000,40000,40000
1998-8-4 11:56,40000,40000,40000,40000
1998-8-4 11:57,40000,40000,40000,40000
1998-8-4 11:58,40000,40000,40000,40000
1998-8-4 11:59,40000,40000,40000,40000
1998-8-4 12:00,40000,40000,40000,40000
1998-8-4 12:01,40000,40000,40000,40000
1998-8-4 12:02,40000,40000,40000,40000
1998-8-4 12:03,40000,40000,40000,40000
1998-8-4 12:04,40000,40000,40000,40000
1998-8-4 12:05,40000,40000,40000,40000
1998-8-4 12:06,40000,40000,40000,40000
1998-8-4 12:07,40000,40000,40000,40000
1998-8-4 12:08,40000,40000,40000,40000
1998-8-4 12:09,40000,40000,40000,40000
1998-8-4 12:10,40000,40000,40000,40000
1998-8-4 12:11,40000,40000,40000,40000
1998-8-4 12:12,40000,40000,40000,40000
1998-8-4 12:13,40000,40000,40000,40000
1998-8-4 12:14,40000,40000,40000,40000
1998-8-4 12:15,40000,40000,40000,40000
1998-8-4 12:16,40000,40000,40000,40000
1998-8-4 12:17,40000,40000,40000,40000
1998-8-4 12:18,40000,40000,40000,40000
1998-8-4 12:19,40000,40000,40000,40000
1998-8-4 12:20,40000,40000,40000,40000
1998-8-4 12:21,40000,40000,40000,40000
1998-8-4 12:22,40000,40000,40000,40000
1998-8-4 12:23,40000,40000,40000,40000
1998-8-4 12:24,40000,40000,40000,40000
1998-8-4 12:25,40000,40000,40000,40000
1998-8-4 12:26,40000,40000,40000,40000
1998-8-4 12:27,40000,40000,40000,40000
1998-8-4 12:28,40000,40000,40000,40000
1998-8-4 12:29,40000,40000,40000,40000
1998-8-4 12:30,40000,40000,40000,40000
1998-8-4 12:31,40000,40000,40000,40000
1998-8-4 12:32,40000,40000,40000,40000
1998-8-4 12:33,40000,40000,40000,40000
1998-8-4 12:34,40000,40000,40000,40000
1998-8-4 12:35,40000,40000,40000,40000
1998-8-4 12:36,40000,40000,40000,40000
1998-8-4 12:37,40000,40000,40000,40000
1998-8-4 12:38,40000,40000,40000,40000
1998-8-4 12:39,40000,40000,40000,40000
1998-8-4 12:40,40000,40000,40000,40000
1998-8-4 12:41,40000,40000,40000,40000
1998-8-4 12:42,40000,40000,40000,40000
1998-8-4 12:43,40000,40000,40000,40000
1998-8-4 12:44,40000,40000,40000,40000
1998-8-4 12:45,40000,40000,40000,40000
1998-8-4 12:46,40000,40000,40000,40000
1998-8-4 12:47,40000,40000,40000,40000
1998-8-4 12:48,40000,40000,40000,40000
1998-8-4 12:49,40000,40000,40000,40000
1998-8-4 12:50,40000,40000,40000,40000
1998-8-4 12:51,40000,40000,40000,40000
1998-8-4 12:52,40000,40000,40000,40000
1998-8-4 12:53,40000,40000,40000,40000
1998-8-4 12:54,40000,40000,40000,40000
1998-8-4 12:55,40000,40000,40000,40000
1998-8-4 12:56,40000,40000,40000,40000
1998-8-4 12:57,40000,40000,40000,40000
1998-8-4 12:58,40000,40000,40000,40000
1998-8-4 12:59,40000,40000,40000,40000
1998-8-4 13:00,40000,40000,40000,40000
1998-8-4 13:01,40000,40000,40000,40000
1998-8-4 13:02,40000,40000,40000,40000
1998-8-4 13:03,40000,40000,40000,40000
1998-8-4 13:04,40000,40000,40000,40000
1998-8-4 13:05,40000,40000,40000,40000
1998-8-4 13:06,40000,40000,40000,40000
1998-8-4 13:07,40000,40000,40000,40000
1998-8-4 13:08,40000,40000,40000,40000
1998-8-4 13:09,40000,40000,40000,40000
1998-8-4 13:10,40000,40000,40000,40000
1998-8-4 13:11,40000,40000,40000,40000
1998-8-4 13:12,40000,40000,40000,40000
1998-8-4 13:13,40000,40000,40000,40000
1998-8-4 13:14,40000,40000,40000,40000
1998-8-4 13:15,40000,40000,40000,40000
1998-8-4 13:16,40000,40000,40000,40000
1998-8-4 13:17,40000,40000,40000,40000
1998-8-4 13:18,40000,40000,40000,40000
1998-8-4 13:19,40000,40000,40000,40000
1998-8-4 13:20,40000,40000,40000,40000
1998-8-4 13:21,40000,40000,40000,40000
1998-8-4 13:22,40000,40000,40000,40000
1998-8-4 13:23,40000,40000,40000,40000
1998-8-4 13:24,40000,40000,40000,40000
1998-8-4 13:25,40000,40000,40000,40000
1998-8-4 13:26,40000,40000,40000,40000
1998-8-4 13:27,40000,40000,40000,40000
1998-8-4 13:28,40000,40000,40000,40000
1998-8-4 13:29,40000,40000,40000,40000
1998-8-4 13:30,40000,40000,40000,40000
1998-8-4 13:31,40000,40000,40000,40000
1998-8-4 13:32,40000,40000,40000,40000
1998-8-4 13:33,40000,40000,40000,40000
1998-8-4 13:34,40000,40000,40000,40000
1998-8-4 13:35,40000,40000,40000,40000
1998-8-4 13:36,40000,40000,40000,40000
1998-8-4 13:37,40000,40000,40000,40000
1998-8-4 13:38,40000,40000,40000,40000
1998-8-4 13:39,40000,40000,40000,40000
1998-8-4 13:40,40000,40000,40000,40000
1998-8-4 13:41,40000,40000,40000,40000
1998-8-4 13:42,40000,40000,40000,40000
1998-8-4 13:43,40000,40000,40000,40000
1998-8-4 13:44,40000,40000,40000,40000
1998-8-4 13:45,40000,40000,40000,40000
1998-8-4 13:46,40000,40000,40000,40000
1998-8-4 13:47,40000,40000,40000,40000
1998-8-4 13:48,40000,40000,40000,40000
1998-8-4 13:49,40000,40000,40000,40000
1998-8-4 13:50,40000,40000,40000,40000
1998-8-4 13:51,40000,40000,40000,40000
1998-8-4 13:52,40000,40000,40000,40000
1998-8-4 13:53,40000,40000,40000,40000
1998-8-4 13:54,40000,40000,40000,40000
1998-8-4 13:55,40000,40000,40000,40000
1998-8-4 13:56,40000,40000,40000,40000
1998-8-4 13:57,40000,40000,40000,40000
1998-8-4 13:58,40000,40000,40000,40000
1998-8-4 13:59,40000,40000,40000,40000
1998-8-4 14:00,40000,40000,40000,40000
1998-8-4 14:01,40000,40000,40000,40000
1998-8-4 14:02,40000,40000,40000,40000
1998-8-4 14:03,40000,40000,40000,40000
1998-8-4 14:04,40000,40000,40000,40000
1998-8-4 14:05,40000,40000,40000,40000
1998-8-4 14:06,40000,40000,40000,40000
1998-8-4 14:07,40000,40000,40000,40000
1998-8-4 14:08,40000,40000,40000,40000
1998-8-4 14:09,40000,40000,40000,40000
1998-8-4 14:10,40000,40000,40000,40000
1998-8-4 14:11,40000,40000,40000,40000
1998-8-4 14:12,40000,40000,40000,40000
1998-8-4 14:13,40000,40000,40000,40000
1998-8-4 14:14,40000,40000,40000,40000
1998-8-4 14:15,40000,40000,40000,40000
1998-8-4 14:16,40000,40000,40000,40000
1998-8-4 14:17,40000,40000,40000,40000
1998-8-4 14:18,40000,40000,40000,40000
1998-8-4 14:19,40000,40000,40000,40000
1998-8-4 14:20,40000,40000,40000,40000
1998-8-4 14:21,40000,40000,40000,40000
1998-8-4 14:22,40000,40000,40000,40000
1998-8-4 14:23,40000,40000,40000,40000
1998-8-4 14:24,40000,40000,40000,40000
1998-8-4 14:25,40000,40000,40000,40000
1998-8-4 14:26,40000,40000,40000,40000
1998-8-4 14:27,40000,40000,40000,40000
1998-8-4 14:28,40000,40000,40000,40000
1998-8-4 14:29,40000,40000,40000,40000
1998-8-4 14:30,40000,40000,40000,40000
1998-8-4 14:31,40000,40000,40000,40000
1998-8-4 14:32,40000,40000,40000,40000
1998-8-4 14:33,40000,40000,40000,40000
1998-8-4 14:34,40000,40000,40000,40000
1998-8-4 14:35,40000,40000,40000,40000
1998-8-4 14:36,40000,40000,40000,40000
1998-8-4 14:37,40000,40000,40000,40000
1998-8-4 14:38,40000,40000,40000,40000
1998-8-4 14:39,40000,40000,40000,40000
1998-8-4 14:40,40000,40000,40000,40000
1998-8-4 14:41,40000,40000,40000,40000
1998-8-4 14:42,40000,40000,40000,40000
1998-8-4 14:43,40000,40000,40000,40000
1998-8-4 14:44,40000,40000,40000,40000
1998-8-4 14:45,40000,40000,40000,40000
1998-8-4 14:46,40000,40000,40000,40000
1998-8-4 14:47,40000,40000,40000,40000
1998-8-4 14:48,40000,40000,40000,40000
1998-8-4 14:49,40000,40000,40000,40000
1998-8-4 14:50,40000,40000,40000,40000
1998-8-4 14:51,40000,40000,40000,40000
1998-8-4 14:52,40000,40000,40000,40000
1998-8-4 14:53,40000,40000,40000,40000
1998-8-4 14:54,40000,40000,40000,40000
1998-8-4 14:55,40000,40000,40000,40000
1998-8-4 14:56,40000,40000,40000,40000
1998-8-4 14:57,40000,40000,40000,40000
1998-8-4 14:58,40000,40000,40000,40000
1998-8-4 14:59,40000,40000,40000,40000
1998-8-4 15:00,40000,40000,40000,40000
1998-8-4 15:01,40000,40000,40000,40000
1998-8-4 15:02,40000,40000,40000,40000
1998-8-4 15:03,40000,40000,40000,40000
1998-8-4 15:04,40000,40000,40000,40000
1998-8-4 15:05,40000,40000,40000,40000
1998-8-4 15:06,40000,40000,40000,40000
1998-8-4 15:07,40000,40000,40000,40000
1998-8-4 15:08,40000,40000,40000,40000
1998-8-4 15:09,40000,40000,40000,40000
1998-8-4 15:10,40000,40000,40000,40000
1998-8-4 15:11,40000,40000,40000,40000
1998-8-4 15:12,40000,40000,40000,40000
1998-8-4 15:13,40000,40000,40000,40000
1998-8-4 15:14,40000,40000,40000,40000
1998-8-4 15:15,40000,40000,40000,40000
1998-8-4 15:16,40000,40000,40000,40000
1998-8-4 15:17,40000,40000,40000,40000
1998-8-4 15:18,40000,40000,40000,40000
1998-8-4 15:19,40000,40000,40000,40000
1998-8-4 15:20,40000,40000,40000,40000
1998-8-4 15:21,40000,40000,40000,40000
1998-8-4 15:22,40000,40000,40000,40000
1998-8-4 15:23,40000,40000,40000,40000
1998-8-4 15:24,40000,40000,40000,40000
1998-8-4 15:25,40000,40000,40000,40000
1998-8-4 15:26,40000,40000,40000,40000
1998-8-4 15:27,40000,40000,40000,40000
1998-8-4 15:28,40000,40000,40000,40000
1998-8-4 15:29,40000,40000,40000,40000
1998-8-4 15:30,40000,40000,40000,40000
1998-8-4 15:31,40000,40000,40000,40000
1998-8-4 15:32,40000,40000,40000,40000
1998-8-4 15:33,40000,40000,40000,40000
1998-8-4 15:34,40000,40000,40000,40000
1998-8-4 15:35,40000,40000,40000,40000
1998-8-4 15:36,40000,40000,40000,40000
1998-8-4 15:37,40000,40000,40000,40000
1998-8-4 15:38,40000,40000,40000,40000
1998-8-4 15:39,40000,40000,40000,40000
1998-8-4 15:40,40000,40000,40000,40000
1998-8-4 15:41,40000,40000,40000,40000
1998-8-4 15:42,40000,40000,40000,40000
1998-8-4 15:43,40000,40000,40000,40000
1998-8-4 15:44,40000,40000,40000,40000
1998-8-4 15:45,40000,40000,40000,40000
1998-8-4 15:46,40000,40000,40000,40000
1998-8-4 15:47,40000,40000,40000,40000
1998-8-4 15:48,40000,40000,40000,40000
1998-8-4 15:49,40000,40000,40000,40000
1998-8-4 15:50,40000,40000,40000,40000
1998-8-4 15:51,40000,40000,40000,40000
1998-8-4 15:52,40000,40000,40000,40000
1998-8-4 15:53,40000,40000,40000,40000
1998-8-4 15:54,40000,40000,40000,40000
1998-8-4 15:55,40000,40000,40000,40000
1998-8-4 15:56,40000,40000,40000,40000
1998-8-4 15:57,40000,40000,40000,40000
1998-8-4 15:58,40000,40000,40000,40000
1998-8-4 15:59,40000,40000,40000,40000
1998-8-4 16:00,40000,40000,40000,40000
1998-8-4 16:01,40000,40000,40000,40000
1998-8-4 16:02,40000,40000,40000,40000
1998-8-4 16:03,40000,40000,40000,40000
1998-8-4 16:04,40000,40000,40000,40000
1998-8-4 16:05,40000,40000,40000,40000
1998-8-4 16:06,40000,40000,40000,40000
1998-8-4 16:07,40000,40000,40000,40000
1998-8-4 16:08,40000,40000,40000,40000
1998-8-4 16:09,40000,40000,40000,40000
1998-8-4 16:10,40000,40000,40000,40000
1998-8-4 16:11,40000,40000,40000,40000
1998-8-4 16:12,40000,40000,40000,40000
1998-8-4 16:13,40000,40000,40000,40000
1998-8-4 16:14,40000,40000,40000,40000
1998-8-4 16:15,40000,40000,40000,40000
1998-8-4 16:16,40000,40000,40000,40000
1998-8-4 16:17,40000,40000,40000,40000
1998-8-4 16:18,40000,40000,40000,40000
1998-8-4 16:19,40000,40000,40000,40000
1998-8-4 16:20,40000,40000,40000,40000
1998-8-4 16:21,40000,40000,40000,40000
1998-8-4 16:22,40000,40000,40000,40000
1998-8-4 16:23,40000,40000,40000,40000
1998-8-4 16:24,40000,40000,40000,40000
1998-8-4 16:25,40000,40000,40000,40000
1998-8-4 16:26,40000,40000,40000,40000
1998-8-4 16:27,40000,40000,40000,40000
1998-8-4 16:28,40000,40000,40000,40000
1998-8-4 16:29,40000,40000,40000,40000
1998-8-4 16:30,40000,40000,40000,40000
1998-8-4 16:31,40000,40000,40000,40000
1998-8-4 16:32,40000,40000,40000,40000
1998-8-4 16:33,40000,40000,40000,40000
1998-8-4 16:34,40000,40000,40000,40000
1998-8-4 16:35,40000,40000,40000,40000
1998-8-4 16:36,40000,40000,40000,40000
1998-8-4 16:37,40000,40000,40000,40000
1998-8-4 16:38,40000,40000,40000,40000
1998-8-4 16:39,40000,40000,40000,40000
1998-8-4 16:40,40000,40000,40000,40000
1998-8-4 16:41,40000,40000,40000,40000
1998-8-4 16:42,40000,40000,40000,40000
1998-8-4 16:43,40000,40000,40000,40000
1998-8-4 16:44,40000,40000,40000,40000
1998-8-4 16:45,40000,40000,40000,40000
1998-8-4 16:46,40000,40000,40000,40000
1998-8-4 16:47,40000,40000,40000,40000
1998-8-4 16:48,40000,40000,40000,40000
1998-8-4 16:49,40000,40000,40000,40000
1998-8-4 16:50,40000,40000,40000,40000
1998-8-4 16:51,40000,40000,40000,40000
1998-8-4 16:52,40000,40000,40000,40000
1998-8-4 16:53,40000,40000,40000,40000
1998-8-4 16:54,40000,40000,40000,40000
1998-8-4 16:55,40000,40000,40000,40000
1998-8-4 16:56,40000,40000,40000,40000
1998-8-4 16:57,40000,40000,40000,40000
1998-8-4 16:58,40000,40000,40000,40000
1998-8-4 16:59,40000,40000,40000,40000
1998-8-4 17:00,40000,40000,40000,40000
1998-8-4 17:01,40000,40000,40000,40000
1998-8-4 17:02,40000,40000,40000,40000
1998-8-4 17:03,40000,40000,40000,40000
1998-8-4 17:04,40000,40000,40000,40000
1998-8-4 17:05,40000,40000,40000,40000
1998-8-4 17:06,40000,40000,40000,40000
1998-8-4 17:07,40000,40000,40000,40000
1998-8-4 17:08,40000,40000,40000,40000
1998-8-4 17:09,40000,40000,40000,40000
1998-8-4 17:10,40000,40000,40000,40000
1998-8-4 17:11,40000,40000,40000,40000
1998-8-4 17:12,40000,40000,40000,40000
1998-8-4 17:13,40000,40000,40000,40000
1998-8-4 17:14,40000,40000,40000,40000
1998-8-4 17:15,40000,40000,40000,40000
1998-8-4 17:16,40000,40000,40000,40000
1998-8-4 17:17,40000,40000,40000,40000
1998-8-4 17:18,40000,40000,40000,40000
1998-8-4 17:19,40000,40000,40000,40000
1998-8-4 17:20,40000,40000,40000,40000
1998-8-4 17:21,40000,40000,40000,40000
1998-8-4 17:22,40000,40000,40000,40000
1998-8-4 17:23,40000,40000,40000,40000
1998-8-4 17:24,40000,40000,40000,40000
1998-8-4 17:25,40000,40000,40000,40000
1998-8-4 17:26,40000,40000,40000,40000
1998-8-4 17:27,40000,40000,40000,40000
1998-8-4 17:28,40000,40000,40000,40000
1998-8-4 17:29,40000,40000,40000,40000
1998-8-4 17:30,40000,40000,40000,40000
1998-8-4 17:31,40000,40000,40000,40000
1998-8-4 17:32,40000,40000,40000,40000
1998-8-4 17:33,40000,40000,40000,40000
1998-8-4 17:34,40000,40000,40000,40000
1998-8-4 17:35,40000,40000,40000,40000
1998-8-4 17:36,40000,40000,40000,40000
1998-8-4 17:37,40000,40000,40000,40000
1998-8-4 17:38,40000,40000,40000,40000
1998-8-4 17:39,40000,40000,40000,40000
1998-8-4 17:40,40000,40000,40000,40000
1998-8-4 17:41,40000,40000,40000,40000
1998-8-4 17:42,40000,40000,40000,40000
1998-8-4 17:43,40000,40000,40000,40000
1998-8-4 17:44,40000,40000,40000,40000
1998-8-4 17:45,40000,40000,40000,40000
1998-8-4 17:46,40000,40000,40000,40000
1998-8-4 17:47,40000,40000,40000,40000
1998-8-4 17:48,40000,40000,40000,40000
1998-8-4 17:49,40000,40000,40000,40000
1998-8-4 17:50,40000,40000,40000,40000
1998-8-4 17:51,40000,40000,40000,40000
1998-8-4 17:52,40000,40000,40000,40000
1998-8-4 17:53,40000,40000,40000,40000
1998-8-4 17:54,40000,40000,40000,40000
1998-8-4 17:55,40000,40000,40000,40000
1998-8-4 17:56,40000,40000,40000,40000
1998-8-4 17:57,40000,40000,40000,40000
1998-8-4 17:58,40000,40000,40000,40000
1998-8-4 17:59,40000,40000,40000,40000
1998-8-4 18:00,40000,40000,40000,40000
1998-8-4 18:01,40000,40000,40000,40000
1998-8-4 18:02,40000,40000,40000,40000
1998-8-4 18:03,40000,40000,40000,40000
1998-8-4 18:04,40000,40000,40000,40000
1998-8-4 18:05,40000,40000,40000,40000
1998-8-4 18:06,40000,40000,40000,40000
1998-8-4 18:07,40000,40000,40000,40000
1998-8-4 18:08,40000,40000,40000,40000
1998-8-4 18:09,40000,40000,40000,40000
1998-8-4 18:10,40000,40000,40000,40000
1998-8-4 18:11,40000,40000,40000,40000
1998-8-4 18:12,40000,40000,40000,40000
1998-8-4 18:13,40000,40000,40000,40000
1998-8-4 18:14,40000,40000,40000,40000
1998-8-4 18:15,40000,40000,40000,40000
1998-8-4 18:16,40000,40000,40000,40000
1998-8-4 18:17,40000,40000,40000,40000
1998-8-4 18:18,40000,40000,40000,40000
1998-8-4 18:19,40000,40000,40000,40000
1998-8-4 18:20,40000,40000,40000,40000
1998-8-4 18:21,40000,40000,40000,40000
1998-8-4 18:22,40000,40000,40000,40000
1998-8-4 18:23,40000,40000,40000,40000
1998-8-4 18:24,40000,40000,40000,40000
1998-8-4 18:25,40000,40000,40000,40000
1998-8-4 18:26,40000,40000,40000,40000
1998-8-4 18:27,40000,40000,40000,40000
1998-8-4 18:28,40000,40000,40000,40000
1998-8-4 18:29,40000,40000,40000,40000
1998-8-4 18:30,40000,40000,40000,40000
1998-8-4 18:31,40000,40000,40000,40000
1998-8-4 18:32,40000,40000,40000,40000
1998-8-4 18:33,40000,40000,40000,40000
1998-8-4 18:34,40000,40000,40000,40000
1998-8-4 18:35,40000,40000,40000,40000
1998-8-4 18:36,40000,40000,40000,40000
1998-8-4 18:37,40000,40000,40000,40000
1998-8-4 18:38,40000,40000,40000,40000
1998-8-4 18:39,40000,40000,40000,40000
1998-8-4 18:40,40000,40000,40000,40000
1998-8-4 18:41,40000,40000,40000,40000
1998-8-4 18:42,40000,40000,40000,40000
1998-8-4 18:43,40000,40000,40000,40000
1998-8-4 18:44,40000,40000,40000,40000
1998-8-4 18:45,40000,40000,40000,40000
1998-8-4 18:46,40000,40000,40000,40000
1998-8-4 18:47,40000,40000,40000,40000
1998-8-4 18:48,40000,40000,40000,40000
1998-8-4 18:49,40000,40000,40000,40000
1998-8-4 18:50,40000,40000,40000,40000
1998-8-4 18:51,40000,40000,40000,40000
1998-8-4 18:52,40000,40000,40000,40000
1998-8-4 18:53,40000,40000,40000,40000
1998-8-4 18:54,40000,40000,40000,40000
1998-8-4 18:55,40000,40000,40000,40000
1998-8-4 18:56,40000,40000,40000,40000
1998-8-4 18:57,40000,40000,40000,40000
1998-8-4 18:58,40000,40000,40000,40000
1998-8-4 18:59,40000,40000,40000,40000
1998-8-4 19:00,40000,40000,40000,40000
1998-8-4 19:01,40000,40000,40000,40000
1998-8-4 19:02,40000,40000,40000,40000
1998-8-4 19:03,40000,40000,40000,40000
1998-8-4 19:04,40000,40000,40000,40000
1998-8-4 19:05,40000,40000,40000,40000
1998-8-4 19:06,40000,40000,40000,40000
1998-8-4 19:07,40000,40000,40000,40000
1998-8-4 19:08,40000,40000,40000,40000
1998-8-4 19:09,40000,40000,40000,40000
1998-8-4 19:10,40000,40000,40000,40000
1998-8-4 19:11,40000,40000,40000,40000
1998-8-4 19:12,40000,40000,40000,40000
1998-8-4 19:13,40000,40000,40000,40000
1998-8-4 19:14,40000,40000,40000,40000
1998-8-4 19:15,40000,40000,40000,40000
1998-8-4 19:16,40000,40000,40000,40000
1998-8-4 19:17,40000,40000,40000,40000
1998-8-4 19:18,40000,40000,40000,40000
1998-8-4 19:19,40000,40000,40000,40000
1998-8-4 19:20,40000,40000,40000,40000
1998-8-4 19:21,40000,40000,40000,40000
1998-8-4 19:22,40000,40000,40000,40000
1998-8-4 19:23,40000,40000,40000,40000
1998-8-4 19:24,40000,40000,40000,40000
1998-8-4 19:25,40000,40000,40000,40000
1998-8-4 19:26,40000,40000,40000,40000
1998-8-4 19:27,40000,40000,40000,40000
1998-8-4 19:28,40000,40000,40000,40000
1998-8-4 19:29,40000,40000,40000,40000
1998-8-4 19:30,40000,40000,40000,40000
1998-8-4 19:31,40000,40000,40000,40000
1998-8-4 19:32,40000,40000,40000,40000
1998-8-4 19:33,40000,40000,40000,40000
1998-8-4 19:34,40000,40000,40000,40000
1998-8-4 19:35,40000,40000,40000,40000
1998-8-4 19:36,40000,40000,40000,40000
1998-8-4 19:37,40000,40000,40000,40000
1998-8-4 19:38,40000,40000,40000,40000
1998-8-4 19:39,40000,40000,40000,40000
1998-8-4 19:40,40000,40000,40000,40000
1998-8-4 19:41,40000,40000,40000,40000
1998-8-4 19:42,40000,40000,40000,40000
1998-8-4 19:43,40000,40000,40000,40000
1998-8-4 19:44,40000,40000,40000,40000
1998-8-4 19:45,40000,40000,40000,40000
1998-8-4 19:46,40000,40000,40000,40000
1998-8-4 19:47,40000,40000,40000,40000
1998-8-4 19:48,40000,40000,40000,40000
1998-8-4 19:49,40000,40000,40000,40000
1998-8-4 19:50,40000,40000,40000,40000
1998-8-4 19:51,40000,40000,40000,40000
1998-8-4 19:52,40000,40000,40000,40000
1998-8-4 19:53,40000,40000,40000,40000
1998-8-4 19:54,40000,40000,40000,40000
1998-8-4 19:55,40000,40000,40000,40000
1998-8-4 19:56,40000,40000,40000,40000
1998-8-4 19:57,40000,40000,40000,40000
